customer_id,amount_cad,debit_credit,cash_indicator,country_x,province_x,city_x,transaction_date,transaction_time,Transaction_channel,chanel_id,trans_type,merchant_category,ecommerce_ind,country_y,province_y,city_y,industry_code,employee_count,sales,established_date,onboard_date,industry
SYNCID0000000665,2570.31,debit,,,,,2022-12-14,,Cheque,CHE00000000000009435,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,10631.3,debit,,,,,2022-11-01,,Cheque,CHE00000000000009436,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1754517.74,debit,,,,,2022-11-30,,Cheque,CHE00000000000009437,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,108778.26,debit,,,,,2022-12-28,,Cheque,CHE00000000000009438,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,425.07,credit,,,,,2022-11-17,,Cheque,CHE00000000000009439,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1882.77,credit,,,,,2022-11-17,,Cheque,CHE00000000000009440,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,370.05,debit,,,,,2022-11-25,,Cheque,CHE00000000000009441,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,752.73,debit,,,,,2022-12-21,,Cheque,CHE00000000000009442,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,321.24,credit,,,,,2022-11-02,,Cheque,CHE00000000000009443,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,28324.24,debit,,,,,2022-12-22,,Cheque,CHE00000000000009444,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1354.99,credit,,,,,2022-12-08,,Cheque,CHE00000000000009445,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,752815.2,debit,,,,,2022-11-25,,Cheque,CHE00000000000009446,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,76.54,debit,,,,,2023-01-30,,Cheque,CHE00000000000009447,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1345.36,credit,,,,,2022-11-10,,Cheque,CHE00000000000009448,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,109905.77,debit,,,,,2022-12-12,,Cheque,CHE00000000000009449,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,207.17,debit,,,,,2022-12-19,,Cheque,CHE00000000000009450,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,983.18,credit,,,,,2022-11-01,,Cheque,CHE00000000000009451,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1285.03,debit,,,,,2023-01-10,,Cheque,CHE00000000000009452,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,65087.89,credit,,,,,2022-12-07,,Cheque,CHE00000000000009453,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,209.57,debit,,,,,2023-01-31,,Cheque,CHE00000000000009454,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,209.08,debit,,,,,2022-12-30,,Cheque,CHE00000000000009455,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,865.36,debit,,,,,2022-11-22,,Cheque,CHE00000000000009456,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,740814.35,debit,,,,,2022-12-01,,Cheque,CHE00000000000009457,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,206.09,credit,,,,,2022-12-01,,Cheque,CHE00000000000009458,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,22210.53,credit,,,,,2022-12-02,,Cheque,CHE00000000000009459,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,739.04,credit,,,,,2022-11-14,,Cheque,CHE00000000000009460,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,29668.01,debit,,,,,2022-11-14,,Cheque,CHE00000000000009461,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1048.97,debit,,,,,2023-01-26,,Cheque,CHE00000000000009462,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,4505.39,credit,,,,,2022-11-22,,Cheque,CHE00000000000009463,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,6096.56,credit,,,,,2022-11-02,,Cheque,CHE00000000000009464,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,912.26,credit,,,,,2023-01-10,,Cheque,CHE00000000000009465,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,4853.4,debit,,,,,2023-01-25,,Cheque,CHE00000000000009466,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,16959.99,credit,,,,,2023-01-23,,Cheque,CHE00000000000009467,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,140.1,debit,,,,,2022-11-21,,Cheque,CHE00000000000009468,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1548.62,debit,,,,,2022-12-15,,Cheque,CHE00000000000009469,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1589460.92,debit,,,,,2022-12-01,,Cheque,CHE00000000000009470,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,284.62,credit,,,,,2022-12-01,,Cheque,CHE00000000000009471,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,51.61,credit,,,,,2022-11-09,,Cheque,CHE00000000000009472,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1852.37,debit,,,,,2022-11-14,,Cheque,CHE00000000000009473,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,60.04,debit,,,,,2022-11-15,,Cheque,CHE00000000000009474,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1211.86,credit,,,,,2023-01-06,,Cheque,CHE00000000000009475,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,4036.13,credit,,,,,2022-12-16,,Cheque,CHE00000000000009476,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,2144.12,debit,,,,,2022-12-28,,Cheque,CHE00000000000009477,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,15175.02,debit,,,,,2022-12-28,,Cheque,CHE00000000000009478,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,157.23,debit,,,,,2023-01-16,,Cheque,CHE00000000000009479,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,250.98,debit,,,,,2023-01-03,,Cheque,CHE00000000000009480,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1904.62,debit,,,,,2022-11-10,,Cheque,CHE00000000000009481,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,226.04,credit,,,,,2022-12-29,,Cheque,CHE00000000000009482,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,513.0,credit,,,,,2023-01-19,,Cheque,CHE00000000000009483,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,476.99,debit,,,,,2022-11-18,,Cheque,CHE00000000000009484,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,8343.52,credit,,,,,2022-12-29,,Cheque,CHE00000000000009485,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,218.68,credit,,,,,2022-12-09,,Cheque,CHE00000000000009486,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,239.52,debit,,,,,2022-11-04,,Cheque,CHE00000000000009487,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,52660.5,credit,,,,,2022-11-29,,Cheque,CHE00000000000009488,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,2210.22,credit,,,,,2022-11-14,,Cheque,CHE00000000000009489,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,442.8,credit,,,,,2022-12-14,,Cheque,CHE00000000000009490,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1800.85,debit,,,,,2022-11-16,,Cheque,CHE00000000000009491,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,417.98,credit,,,,,2022-11-15,,Cheque,CHE00000000000009492,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,163.2,debit,,,,,2022-11-14,,Cheque,CHE00000000000009493,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,3414.12,debit,,,,,2023-01-03,,Cheque,CHE00000000000009494,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,725.3,debit,,,,,2023-01-04,,Cheque,CHE00000000000009495,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1577.16,debit,,,,,2023-01-23,,Cheque,CHE00000000000009496,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,4114.1,credit,,,,,2023-01-03,,Cheque,CHE00000000000009497,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1004.84,debit,,,,,2023-01-30,,Cheque,CHE00000000000009498,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,417.93,credit,,,,,2022-12-08,,Cheque,CHE00000000000009499,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,84.32,debit,,,,,2023-01-27,,Cheque,CHE00000000000009500,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1657.99,debit,,,,,2023-01-14,,Cheque,CHE00000000000009501,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,369.22,debit,,,,,2022-12-07,,Cheque,CHE00000000000009502,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,2902.78,debit,,,,,2022-12-23,,Cheque,CHE00000000000009503,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,326.46,debit,,,,,2023-01-16,,Cheque,CHE00000000000009504,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1355.08,credit,,,,,2022-12-16,,Cheque,CHE00000000000009505,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,794.44,debit,,,,,2022-12-19,,Cheque,CHE00000000000009506,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,17648.87,credit,,,,,2023-01-03,,Cheque,CHE00000000000009507,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,3610.79,debit,,,,,2022-12-12,,Cheque,CHE00000000000009508,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,159203.55,credit,,,,,2022-12-13,,Cheque,CHE00000000000009509,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,170.1,debit,,,,,2022-11-08,,Cheque,CHE00000000000009510,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1843.41,debit,,,,,2022-12-19,,Cheque,CHE00000000000009511,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,212.04,debit,,,,,2022-11-09,,Cheque,CHE00000000000009512,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,318.93,credit,,,,,2022-11-02,,Cheque,CHE00000000000009513,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,1659.24,debit,,,,,2023-01-09,,Cheque,CHE00000000000009514,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,750217.02,credit,,,,,2022-12-30,,Cheque,CHE00000000000009515,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,3503.13,debit,,,,,2023-01-12,,Cheque,CHE00000000000009516,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,226091.09,credit,,,,,2023-01-23,,Cheque,CHE00000000000009517,credit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000665,27166.75,debit,,,,,2022-11-30,,Cheque,CHE00000000000009518,debit,,,CA,NS,BEDFORD,other,0.0,0.0,2011-07-12,2011-09-02,
SYNCID0000000676,18.27,credit,,,,,2022-12-08,,Cheque,CHE00000000000009648,credit,,,CA,ON,MILTON,7511,0.0,0.0,2014-01-14,2016-02-04,Operators of Residential Buildings and Dwellings
SYNCID0000000676,5229.51,credit,,,,,2022-11-04,,Cheque,CHE00000000000009649,credit,,,CA,ON,MILTON,7511,0.0,0.0,2014-01-14,2016-02-04,Operators of Residential Buildings and Dwellings
SYNCID0000000676,1930.17,credit,,,,,2023-01-16,,Cheque,CHE00000000000009650,credit,,,CA,ON,MILTON,7511,0.0,0.0,2014-01-14,2016-02-04,Operators of Residential Buildings and Dwellings
SYNCID0000000693,609.75,debit,,,,,2022-12-22,,Cheque,CHE00000000000009794,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,1967.71,debit,,,,,2022-11-18,,Cheque,CHE00000000000009795,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,1624.49,debit,,,,,2022-12-01,,Cheque,CHE00000000000009796,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,134757.86,debit,,,,,2023-01-04,,Cheque,CHE00000000000009797,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,234.07,debit,,,,,2022-12-28,,Cheque,CHE00000000000009798,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,41.64,credit,,,,,2022-11-01,,Cheque,CHE00000000000009799,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,33.17,debit,,,,,2022-12-27,,Cheque,CHE00000000000009800,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,222.02,credit,,,,,2023-01-10,,Cheque,CHE00000000000009801,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,1445.86,debit,,,,,2022-11-14,,Cheque,CHE00000000000009802,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,2076.23,credit,,,,,2023-01-23,,Cheque,CHE00000000000009803,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,226.55,credit,,,,,2022-11-17,,Cheque,CHE00000000000009804,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,2642.33,credit,,,,,2022-12-01,,Cheque,CHE00000000000009805,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,4716.44,debit,,,,,2022-11-02,,Cheque,CHE00000000000009806,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,104.07,credit,,,,,2022-12-23,,Cheque,CHE00000000000009807,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,564.04,credit,,,,,2022-12-07,,Cheque,CHE00000000000009808,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,45793.25,credit,,,,,2023-01-31,,Cheque,CHE00000000000009809,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,229.16,credit,,,,,2022-12-22,,Cheque,CHE00000000000009810,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,12053.5,credit,,,,,2023-01-12,,Cheque,CHE00000000000009811,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,1146.88,credit,,,,,2022-11-03,,Cheque,CHE00000000000009812,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,27905.68,credit,,,,,2022-12-01,,Cheque,CHE00000000000009813,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,4460.58,credit,,,,,2022-11-24,,Cheque,CHE00000000000009814,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,800.19,debit,,,,,2022-11-01,,Cheque,CHE00000000000009815,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,1230.2,debit,,,,,2022-11-08,,Cheque,CHE00000000000009816,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,906.18,credit,,,,,2022-11-15,,Cheque,CHE00000000000009817,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,4541.23,credit,,,,,2022-12-08,,Cheque,CHE00000000000009818,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,1370.12,credit,,,,,2022-12-24,,Cheque,CHE00000000000009819,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,4839.6,debit,,,,,2023-01-16,,Cheque,CHE00000000000009820,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,158.29,debit,,,,,2022-12-01,,Cheque,CHE00000000000009821,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,7090.92,credit,,,,,2022-11-30,,Cheque,CHE00000000000009822,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,2913.91,credit,,,,,2022-11-29,,Cheque,CHE00000000000009823,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,11490.65,debit,,,,,2023-01-09,,Cheque,CHE00000000000009824,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,894.16,debit,,,,,2023-01-20,,Cheque,CHE00000000000009825,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,710.18,credit,,,,,2022-12-13,,Cheque,CHE00000000000009826,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,12418.27,debit,,,,,2022-12-28,,Cheque,CHE00000000000009827,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,107.53,credit,,,,,2022-11-28,,Cheque,CHE00000000000009828,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,447.68,debit,,,,,2022-12-05,,Cheque,CHE00000000000009829,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,1675.12,debit,,,,,2022-12-13,,Cheque,CHE00000000000009830,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,3299.26,debit,,,,,2023-01-17,,Cheque,CHE00000000000009831,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,412.64,debit,,,,,2022-12-14,,Cheque,CHE00000000000009832,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,255.31,debit,,,,,2023-01-16,,Cheque,CHE00000000000009833,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,1440.81,credit,,,,,2023-01-23,,Cheque,CHE00000000000009834,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,1290.09,credit,,,,,2022-11-15,,Cheque,CHE00000000000009835,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,74.1,credit,,,,,2023-01-20,,Cheque,CHE00000000000009836,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,304.08,credit,,,,,2022-12-13,,Cheque,CHE00000000000009837,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,17.92,credit,,,,,2022-11-03,,Cheque,CHE00000000000009838,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,3012.69,debit,,,,,2023-01-10,,Cheque,CHE00000000000009839,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,7886.05,credit,,,,,2023-01-03,,Cheque,CHE00000000000009840,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,51.37,debit,,,,,2023-01-13,,Cheque,CHE00000000000009841,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,614.08,debit,,,,,2022-12-19,,Cheque,CHE00000000000009842,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,2831.33,debit,,,,,2022-12-20,,Cheque,CHE00000000000009843,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,967.21,credit,,,,,2022-11-04,,Cheque,CHE00000000000009844,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,126.5,credit,,,,,2022-12-16,,Cheque,CHE00000000000009845,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,4359.96,debit,,,,,2023-01-18,,Cheque,CHE00000000000009846,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,3496.08,debit,,,,,2022-11-14,,Cheque,CHE00000000000009847,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,12132.97,credit,,,,,2022-12-01,,Cheque,CHE00000000000009848,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,1444.49,credit,,,,,2022-12-01,,Cheque,CHE00000000000009849,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,3007.13,debit,,,,,2023-01-11,,Cheque,CHE00000000000009850,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,25.89,credit,,,,,2022-12-07,,Cheque,CHE00000000000009851,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,322.43,debit,,,,,2022-11-23,,Cheque,CHE00000000000009852,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,2872.47,debit,,,,,2023-01-23,,Cheque,CHE00000000000009853,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,562.33,debit,,,,,2022-12-12,,Cheque,CHE00000000000009854,debit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000693,52.88,credit,,,,,2022-11-10,,Cheque,CHE00000000000009855,credit,,,CA,BC,VANCOUVER,9811,0.0,0.0,1925-03-11,2021-06-10,Religious Organizations
SYNCID0000000696,582.75,debit,,,,,2022-11-10,,Cheque,CHE00000000000009875,debit,,,CA,BC,KAMLOOPS,8651,0.0,0.0,2022-04-19,2022-10-30,"Offices of Physicians, General Practice"
SYNCID0000000696,2095.17,debit,,,,,2022-12-05,,Cheque,CHE00000000000009876,debit,,,CA,BC,KAMLOOPS,8651,0.0,0.0,2022-04-19,2022-10-30,"Offices of Physicians, General Practice"
